RInumber,cNumber,S1,S2,S3,S4,S5
RI469,C10968,0.00591993256110926,0.0077076151078284,0.00395011177445806,0.0105623940914982,0.0274805209421008
RI470,C10991,5.32121141845719e-06,0.000706346932747829,0,1.00551046085174e-05,2.63879299202996e-06
RI471,C11075,0.00101960938085858,0.0026790790903336,0.000266993882524032,0.000740483119159638,0.000855017623309272
RI472,C11075,0.000438502282777314,0.0011689938048644,0.000157117085082357,0.000430790975723372,0.000518417967897255
RI473,C11124,0,0.00214656730435173,0.00291158131190159,0.000292096370644174,0.00586172976365996
RI474,C11135,0.00377022537405602,0.00446825602841929,0.0217077872354329,0.00121031751478035,0.00140543916183248
RI475,C11136,0.00377022537405602,0.00446825602841929,0.0217077872354329,0.00121031751478035,0.00140543916183248
RI476,C11354,0.000766959458923119,0.00124302168068531,0.00134560998791945,0.000784888542903996,0.000900090291987617
RI477,C11356,5.98554198919371e-05,0.000427981047766596,5.98864706789381e-05,0.000205338715179871,0.000338020393390241
RI478,C11358,0.0144451950013799,0.0186313401155627,0.0174260544021878,0.0139496277737401,0.0133989322642385
RI479,C11380,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI480,C11457,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI481,C11546,0.000261865069497766,0.000786889031610716,0.000131437875101716,0.000119962456725033,0.000466126999948664
RI482,C11606,0.00109907371909979,0.000985729446977821,0.00130589162927025,0.000812081504266328,0.00079505332373986
RI483,C11637,0.107730654526796,0.150285465582562,0.146130636621727,0.111412361029945,0.0817116643510447
RI484,C11637,0.0232225829372358,0.00275978065299845,0.00950411206641975,0.000997102468445838,0.00198185975048587
RI485,C11703,3.28488794426157e-05,0.000295643069246639,0.000560796885071526,8.09336583154744e-05,0.000139347071069248
RI486,C11723,0.00101960938085858,0.0026790790903336,0.000266993882524032,0.000740483119159638,0.000855017623309272
RI487,C11723,0.000438502282777314,0.0011689938048644,0.000157117085082357,0.000430790975723372,0.000518417967897255
RI488,C11834,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
RI489,C11844,0.00271672998658747,0.0480087542713008,0.00213684072437492,0.00130012976587362,0.00331763628292237
RI490,C11845,0,3.99799987888658e-05,0.000239708071013158,0.00038757630897144,0.00100583955397225
RI491,C11901,5.98554198919371e-05,0.000427981047766596,5.98864706789381e-05,0.000205338715179871,0.000338020393390241
RI492,C11902,5.98554198919371e-05,0.000427981047766596,5.98864706789381e-05,0.000205338715179871,0.000338020393390241
RI493,C11998,0.000721908415095802,0.00020405396387781,0,0,0
RI494,C12064,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI495,C12067,0,0.00251665436249693,5.5817051870929e-05,0.000143603090875649,0.000843809077614854
RI496,C12100,0.000824316392088474,0.00131991586968268,0.000828211908929049,0.000681392476603504,0.000609672030139188
RI497,C12104,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
RI498,C12206,0.00116738733244884,0.00137807738070649,0.00126943537159746,0.00108217289365705,0.00106860931501992
RI499,C12238,4.38900636263162e-05,0.000863604899977147,0.000366994107870001,0.000158975226115899,0.000157010684997333
RI500,C12240,0.000671639121352825,0.000995744857902413,0.000953844774147988,0.000714317099896086,0.000659009668871347
RI501,C12259,0.00143677026917733,0.00166812367084046,0.00095952487546956,0.000900689840652224,0.00110090778677826
RI502,C12262,0.000780965427314803,0.00122440162146512,0.000813845347371615,0.000695984160753376,0.000755042488287814
RI503,C12280,0.000554909355918353,0.00451645067428811,0.000704195811519363,0.000599915672558146,0.000448678150933915
RI504,C12293,0.000305400817552322,0.000486032660328181,0.000612986212306033,0.00038913092515771,0.000435735351456671
RI505,C12297,1.39850541993968e-05,0.000642057158411617,0.000126602719587288,7.20969037588318e-05,4.50239865280343e-05
RI506,C12298,0.00269349125299107,0.00325837386257916,0.00307211711587692,0.00233014068925301,0.00211278438513781
RI507,C12304,0.000305400817552322,0.000486032660328181,0.000612986212306033,0.00038913092515771,0.000435735351456671
RI508,C12305,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI509,C12313,0.000305400817552322,0.000486032660328181,0.000612986212306033,0.00038913092515771,0.000435735351456671
RI510,C12333,0.029323318758748,0.0372016669219692,0.0506575399662707,0.045192048807154,0.0268790516793381
RI511,C12449,0.000180504798606342,9.77547820431342e-05,0.000343005817334458,0.000311432383949576,0.000287676815556784
RI512,C12456,7.39785395222491e-05,0.0021894421430189,6.53738495645002e-05,0.000205358127538657,0.000380546128049429
RI513,C12459,0.000207755911699829,0.000973204306361489,0.000100123113233757,4.82117835862297e-05,0.000862554276037201
RI514,C12512,0.035757484239202,0.0387835187231941,0.0798514601555278,0.0770983851861106,0.0331671933955479
RI515,C12590,0.00106004740398477,0.00172863149358745,0.000466614539070022,0.00149366468457269,0.00389201746428294
RI516,C12889,0.00063830937874755,0.000905090833733687,0.000949771358662673,0.000726437192747999,0.000794102633135588
RI517,C12946,0.0170196188764157,0.0184594022841344,0.00144427846318782,0.00179012847471099,0.00315754996683745
RI518,C12946,6.69538918330993e-05,0.001282263954376,3.42815720868641e-05,3.20385452727775e-05,0.000122816700881768
RI519,C13014,0.0172735408076313,0.0169296055716811,0.0239772601552974,0.0202723361682153,0.0121526848382787
RI520,C13342,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
RI521,C13431,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
RI522,C13433,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
RI523,C13626,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
RI524,C13629,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
RI525,C13631,0,0.000840160590392886,3.74842304300496e-05,0,0.000221264128743331
RI526,C13635,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI527,C13636,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI528,C13687,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
RI529,C13730,4.38900636263162e-05,0.000863604899977147,0.000366994107870001,0.000158975226115899,0.000157010684997333
RI530,C13792,0.000449514762811121,0.00189340326651186,0.00034938214080374,0.000198886268189333,0.000284466598405379
RI531,C13800,0,3.99799987888658e-05,0.000239708071013158,0.00038757630897144,0.00100583955397225
RI532,C13829,0,0.000224806798461306,0,3.81141240840816e-05,0.0029971996119556
RI533,C13831,0.00179111011118787,0.00206873263089318,0.00192242028793931,0.00133958933316978,0.00129638139005515
RI534,C13831,0.00211525272845753,0.00212236882496388,0.000870731513202204,0.00181245161742525,0.00114150833998375
RI535,C13846,0.0164786681796114,0.0390354257101601,0.0162170198470654,0.00980492583513553,0.0123448783847712
RI536,C13929,0.000371942168278936,0.00136009325748022,5.7093383735304e-05,1.50295661006474e-05,0
RI537,C13946,0.000449514762811121,0.00189340326651186,0.00034938214080374,0.000198886268189333,0.000284466598405379
RI538,C13958,0,3.99799987888658e-05,0.000239708071013158,0.00038757630897144,0.00100583955397225
RI539,C14088,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI540,C14103,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI541,C14108,0.00221586006327564,0.00281396498084605,0.00267294581770795,0.00168030980767716,0.00171417659995474
RI542,C14127,5.98554198919371e-05,0.000427981047766596,5.98864706789381e-05,0.000205338715179871,0.000338020393390241
RI543,C14208,0.000326677137522013,0.00530193533148789,0.000170392512228193,0.00015989600531929,0.000352404937624566
RI544,C14209,0.00121329101099645,0.00219648571287539,0.00403943505993622,0.0035641554097683,0.00368416245878297
RI545,C14211,0.00164325159902523,0.00146803650969349,0.000696715122601445,0.000725539791433931,0.000699497671993711
RI546,C14218,0.00159366840707133,0.00236207490903817,0.00182348059374869,0.00117722675113937,0.00105581421715468
RI547,C14221,0.00027943627259041,0.000124256041565094,0.000179528585196076,0.000161265643064264,0.00024475969300685
RI548,C14227,0.107730654526796,0.150285465582562,0.146130636621727,0.111412361029945,0.0817116643510447
RI549,C14227,0.0232225829372358,0.00275978065299845,0.00950411206641975,0.000997102468445838,0.00198185975048587
RI550,C14231,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI551,C14232,0.000624534626768919,0.000463052314416817,0.000447207765067405,0.000501006642401933,0.000646433193527166
RI552,C14235,0.00620576092659287,0.00855705352932934,0.00470026457899108,0.0028575700756768,0.00333853376662638
RI553,C14236,0.000275565429575654,0.00232696357525113,0.000755562840361437,0.000489297384741564,0.00195652603041054
RI554,C14240,0.0823562382934891,0.106241030446936,0.097654735466338,0.0773195147125663,0.071922923394179
RI555,C14241,0.00027943627259041,0.000124256041565094,0.000179528585196076,0.000161265643064264,0.00024475969300685
RI556,C14249,0.00819394632319014,0.0289338001399626,0.000586913197962913,0.00126418150723587,0.00144925694519073
RI557,C14249,0.00219978066998116,0.00631642130229158,0.00115917693747576,0.000559582518909914,0.00129178606004177
RI558,C14258,0.000360115702766842,0.00612391776868253,0.000300674203109455,0.000330352359885361,0.000259367838318282
RI559,C14271,0.00159366840707133,0.00236207490903817,0.00182348059374869,0.00117722675113937,0.00105581421715468
RI560,C14273,0.00159366840707133,0.00236207490903817,0.00182348059374869,0.00117722675113937,0.00105581421715468
RI561,C14285,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI562,C14290,0.00027943627259041,0.000124256041565094,0.000179528585196076,0.000161265643064264,0.00024475969300685
RI563,C14297,0.0172735408076313,0.0169296055716811,0.0239772601552974,0.0202723361682153,0.0121526848382787
RI564,C14308,0,0.0169954528338601,9.34305205248196e-06,0,0
RI565,C14341,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
RI566,C14349,0.00780190245495164,0.00932505179820249,0.00965270493480569,0.00841218613091549,0.00528770730086267
RI567,C14393,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI568,C14446,0.0249082049411009,0.0123784018926733,0.0058917190613131,0.0018198404949977,0.00271409536740591
RI569,C14475,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI570,C14478,0,0.000797552272946646,0,0,3.75058772114013e-05
RI571,C14478,3.99088512599858e-05,0.000412177970870012,4.07860337456433e-05,0.000287308531696505,0.00216877082539555
RI572,C14487,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI573,C14491,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
RI574,C14497,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI575,C14497,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI576,C14500,0.00415325050774375,0.0180282444198933,0.00386405250944998,0.00377405035663644,0.00796478551194951
RI577,C14500,0.000485396604312115,0.00199034365446577,0,5.54596492824904e-05,7.4694567146431e-05
RI578,C14535,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI579,C14535,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI580,C14552,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI581,C14552,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI582,C14553,0,0.000718615387287097,5.06164147258541e-06,8.21039739067372e-06,9.09609379792816e-06
RI583,C14577,0.107730654526796,0.150285465582562,0.146130636621727,0.111412361029945,0.0817116643510447
RI584,C14577,0.0232225829372358,0.00275978065299845,0.00950411206641975,0.000997102468445838,0.00198185975048587
RI585,C14579,0.00257402098250343,0.00273945663510752,0.00388439503753075,0.00223583256077014,0.00277425054459146
RI586,C14579,0.00913461478921185,0.0157217340080222,0.00830194255174807,0.00705506052895338,0.00297215306557776
RI587,C14594,0.000358263933888643,0.00217773133216226,0.00456374892773331,0.000456456666250857,0.00022720337177524
RI588,C14598,0.000422694253812299,0.0101080426108082,0.00085588808205225,0.00155707930822869,0.00139438034344322
RI589,C14600,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI590,C14600,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI591,C14606,0,0.000718615387287097,5.06164147258541e-06,8.21039739067372e-06,9.09609379792816e-06
RI592,C14614,0.681913053471427,0.632155350221076,0.401603247915347,0.622767638168424,0.595918067727496
RI593,C14627,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI594,C14627,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI595,C14632,0.00345861165736474,0.0195595259988893,0.000127667320819013,0.000292472127802945,0.000819011348442471
RI596,C14632,0.00374397494911347,0.0386771351748424,0.000287423865814021,0.00072502950045993,0.00124997343435643
RI597,C14646,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI598,C14649,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI599,C14649,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI600,C14651,7.09608911293149e-06,0.0016296311248173,0,0,3.44489620744858e-05
RI601,C14654,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI602,C14661,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI603,C14666,0.000360115702766842,0.00612391776868253,0.000300674203109455,0.000330352359885361,0.000259367838318282
RI604,C14671,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI605,C14671,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI606,C14675,4.60644804311265e-05,0.000539701111110542,5.88761717447339e-05,7.64723924263557e-05,0.000196510567712057
RI607,C14677,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI608,C14681,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI609,C14682,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
RI610,C14709,8.03707529830029e-05,0.00134009483329518,2.12662196675888e-05,2.94804360823934e-05,1.93748016660092e-05
RI611,C14709,0.000876456355412578,0.000487803214645613,0.000692001979694071,0.000651836453829747,0.000734794912312902
RI612,C14748,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI613,C14749,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI614,C14768,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI615,C14769,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI616,C14770,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI617,C14771,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI618,C14776,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI619,C14777,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI620,C14778,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI621,C14779,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI622,C14780,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI623,C14781,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI624,C14781,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI625,C14781,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI626,C14785,0.00100599181133163,0.00173651794248238,0.00117417833361974,0.00189194692544171,0.00117965386592666
RI627,C14800,0.0518334313378987,0.045890873243446,0.062152569130026,0.049796972999065,0.0469309701244953
RI628,C14800,5.59757682552398e-05,9.06725389081505e-05,0,0,3.40998000898541e-05
RI629,C14800,0.00263586696485642,0.00276907978633581,0.00245514035908275,0.00157750654234118,0.00190029154032256
RI630,C14800,0.00218738413742276,0,0.000656842406363646,0,0.000125575529624837
RI631,C14802,0.0518334313378987,0.045890873243446,0.062152569130026,0.049796972999065,0.0469309701244953
RI632,C14802,5.59757682552398e-05,9.06725389081505e-05,0,0,3.40998000898541e-05
RI633,C14802,0.00263586696485642,0.00276907978633581,0.00245514035908275,0.00157750654234118,0.00190029154032256
RI634,C14802,0.00218738413742276,0,0.000656842406363646,0,0.000125575529624837
RI635,C14808,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI636,C14808,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI637,C14808,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI638,C14810,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI639,C14810,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI640,C14810,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI641,C14812,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI642,C14812,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI643,C14812,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI644,C14813,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI645,C14813,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI646,C14813,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI647,C14820,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI648,C14820,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI649,C14820,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI650,C14821,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI651,C14821,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI652,C14821,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI653,C14822,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI654,C14823,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI655,C14823,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI656,C14823,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI657,C14824,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI658,C14827,2.38283774569968e-05,0.000617201087215837,0.00142890841929766,0.000143058474639044,0.000300512927260949
RI659,C14828,0.0474320819805834,0.0560084113848216,0.054148954255155,0.0416031550092013,0.0374433065346238
RI660,C14829,0.0474320819805834,0.0560084113848216,0.054148954255155,0.0416031550092013,0.0374433065346238
RI661,C14831,2.38283774569968e-05,0.000617201087215837,0.00142890841929766,0.000143058474639044,0.000300512927260949
RI662,C14832,2.38283774569968e-05,0.000617201087215837,0.00142890841929766,0.000143058474639044,0.000300512927260949
RI663,C14834,2.38283774569968e-05,0.000617201087215837,0.00142890841929766,0.000143058474639044,0.000300512927260949
RI664,C14836,2.38283774569968e-05,0.000617201087215837,0.00142890841929766,0.000143058474639044,0.000300512927260949
RI665,C14872,0.0397705596930203,0.107478380715537,0.115431859723818,0.0364712062093467,0.00973213382128424
RI666,C14881,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI667,C14892,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI668,C14912,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI669,C14912,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI670,C14916,0.00591993256110926,0.0077076151078284,0.00395011177445806,0.0105623940914982,0.0274805209421008
RI671,C14926,0.000489769224208199,0,0.000116985668631476,0.00019878200941398,4.80655587365194e-05
RI672,C14935,0.00164325159902523,0.00146803650969349,0.000696715122601445,0.000725539791433931,0.000699497671993711
RI673,C14939,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI674,C14939,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI675,C14961,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI676,C14962,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI677,C14972,0.00417461658565318,0.00989529268718341,0.00187890164253106,0.00295330426446277,0.00561665540826298
RI678,C14984,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI679,C14988,4.38900636263162e-05,0.000863604899977147,0.000366994107870001,0.000158975226115899,0.000157010684997333
RI680,C14995,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI681,C14996,0.000449514762811121,0.00189340326651186,0.00034938214080374,0.000198886268189333,0.000284466598405379
RI682,C15002,0.000388735899314972,0.00766540827170972,0.000120277510240821,0.000139887347080689,0.000897865772329914
RI683,C15005,0.000588561223913941,0.00103593903026708,6.04996793510674e-05,0.000249741708073082,0.00043621636291752
RI684,C15006,0.000588561223913941,0.00103593903026708,6.04996793510674e-05,0.000249741708073082,0.00043621636291752
RI685,C15007,4.38900636263162e-05,0.000863604899977147,0.000366994107870001,0.000158975226115899,0.000157010684997333
RI686,C15012,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI687,C15014,0.000310730561271117,0.000488229654244933,0,7.46474206364628e-05,0
RI688,C15015,0.000388735899314972,0.00766540827170972,0.000120277510240821,0.000139887347080689,0.000897865772329914
RI689,C15029,5.32121141845719e-06,0.000706346932747829,0,1.00551046085174e-05,2.63879299202996e-06
RI690,C15034,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI691,C15035,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI692,C15041,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI693,C15082,0.00417461658565318,0.00989529268718341,0.00187890164253106,0.00295330426446277,0.00561665540826298
RI694,C15090,0.00222996673819282,0.00111292175777187,0.00476077224596058,0.00492119864254507,0.0044201421211713
RI695,C15096,0.000100295195380614,4.15309158498308e-05,0.000182882407540872,0.00046395375896227,2.21481662890135e-05
RI696,C15097,0,0.000718615387287097,5.06164147258541e-06,8.21039739067372e-06,9.09609379792816e-06
RI697,C15108,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI698,C15114,0.00819394632319014,0.0289338001399626,0.000586913197962913,0.00126418150723587,0.00144925694519073
RI699,C15114,0.00219978066998116,0.00631642130229158,0.00115917693747576,0.000559582518909914,0.00129178606004177
RI700,C15117,0.000658360090461546,0.000719904429866003,0.000258748218347611,0.000187731947677497,0.00021584392241739
RI701,C15129,0.00415325050774375,0.0180282444198933,0.00386405250944998,0.00377405035663644,0.00796478551194951
RI702,C15129,0.000485396604312115,0.00199034365446577,0,5.54596492824904e-05,7.4694567146431e-05
RI703,C15130,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI704,C15132,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI705,C15135,0,0.000797552272946646,0,0,3.75058772114013e-05
RI706,C15135,3.99088512599858e-05,0.000412177970870012,4.07860337456433e-05,0.000287308531696505,0.00216877082539555
RI707,C15136,0,0.000718615387287097,5.06164147258541e-06,8.21039739067372e-06,9.09609379792816e-06
RI708,C15138,0.000155642581753553,0.000666284699764683,3.84582572977279e-05,0.000197485199975828,0.000314118084576014
RI709,C15142,0.00819394632319014,0.0289338001399626,0.000586913197962913,0.00126418150723587,0.00144925694519073
RI710,C15142,0.00219978066998116,0.00631642130229158,0.00115917693747576,0.000559582518909914,0.00129178606004177
RI711,C15144,0.000106581311634429,0.000243316422705533,0.000788396755190925,0.00012760033554417,0.000274093393907498
RI712,C15144,0.000160335111663919,0.00242101810974252,5.92078994761395e-05,0.000101392367033303,0.000184229559643597
RI713,C15154,0.000659704105343168,0.00292663670526981,0.000116485135505483,0.00014735922770615,0.00215724912099876
RI714,C15156,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI715,C15157,3.29876978791188e-05,0.00138340823454845,9.54487834811106e-06,2.12610825403639e-05,3.94351435302478e-05
RI716,C15158,0.00016480331606199,0.00191870997742792,1.76078464606066e-05,4.09204530124097e-05,0.000968832013239169
RI717,C15167,0.000244206321860978,0.00102171957752403,7.43072482977565e-05,2.64264171453733e-05,0.00103128802184302
RI718,C15185,7.09608911293149e-06,0.0016296311248173,0,0,3.44489620744858e-05
RI719,C15187,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI720,C15190,0.000326677137522013,0.00530193533148789,0.000170392512228193,0.00015989600531929,0.000352404937624566
RI721,C15195,0.001150917013827,0.00139117283050429,0.001380464283851,0.00135617775755992,0.0011719597873541
RI722,C15196,0.000609539808890776,0.00080506344707328,0.00102005968272969,0.000473773760061748,0.000389806842769276
RI723,C15199,0.000819507824364461,0.00151487369881047,0.000198391076757335,8.25062120905272e-05,0.000214259253617224
RI724,C15204,0.00027943627259041,0.000124256041565094,0.000179528585196076,0.000161265643064264,0.00024475969300685
RI725,C15208,0,0.000797552272946646,0,0,3.75058772114013e-05
RI726,C15208,3.99088512599858e-05,0.000412177970870012,4.07860337456433e-05,0.000287308531696505,0.00216877082539555
RI727,C15219,0.00819394632319014,0.0289338001399626,0.000586913197962913,0.00126418150723587,0.00144925694519073
RI728,C15219,0.00219978066998116,0.00631642130229158,0.00115917693747576,0.000559582518909914,0.00129178606004177
RI729,C15254,0.000217907497881598,0.00226296730737427,3.95860547368925e-05,0.000131168840979549,0.00220945015094257
RI730,C15257,0.00162363755132521,0.0207276102800993,0.00105731118644172,0.0044449255151024,0.00626466741939827
RI731,C15258,0.000412928629464802,0.000752634237972614,0.000419615772595418,0.000321657569109042,0.000343730068525592
