cNumber,S1,S2,S3,S4,S5
C13453,0.0011697648192292,0.00151578305928481,0.00130544986910959,0.00137179407725711,0.00128382352438966
C13433,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
C13431,1.87898945722344e-05,0.00365330775714866,9.35174625306233e-06,0,1.88168327064891e-05
C13342,2.77803775785325e-05,0.00158222087431262,3.53308191559066e-05,4.01940640349014e-05,0.000196879733438564
C13127,0.000699394086865314,0.00111092420289428,0.000595212551416131,0.000657837810453834,0.00132562234822234
C13077,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
C13014,0.0172735408076313,0.0169296055716811,0.0239772601552974,0.0202723361682153,0.0121526848382787
C12989,0.000381611444553963,0.00107006553576972,0.000118841882234848,0.000426176452848826,0.000437103005604092
C12946,0.00854328638412442,0.00987083311925518,0.00073928001763734,0.000911083509991885,0.00164018333385961
C12889,0.00063830937874755,0.000905090833733687,0.000949771358662673,0.000726437192747999,0.000794102633135588
C12724,0.000447668603874942,0.00192535039159501,0.00011809296032509,0.000168382039195343,0.000129253560506474
C12646,0.00194322573121467,0.0248042350325841,0.00282665734817738,0.00200123594610708,0.00187840371902167
C12630,0.000187220770192837,7.44971782524901e-05,0.00282261368300394,7.83534736579487e-05,0.00052834089417619
C12626,0.000130874988093489,0.000117516746855991,0.00572362225218143,0.000155736389890056,0.00114492584991296
C12600,0,0.000374159454268079,9.22925394269781e-05,0.0004212233126701,0.00150729036513662
C12590,0.00106004740398477,0.00172863149358745,0.000466614539070022,0.00149366468457269,0.00389201746428294
C12512,0.035757484239202,0.0387835187231941,0.0798514601555278,0.0770983851861106,0.0331671933955479
C12459,0.000207755911699829,0.000973204306361489,0.000100123113233757,4.82117835862297e-05,0.000862554276037201
C12456,7.39785395222491e-05,0.0021894421430189,6.53738495645002e-05,0.000205358127538657,0.000380546128049429
C12449,0.000180504798606342,9.77547820431342e-05,0.000343005817334458,0.000311432383949576,0.000287676815556784
C12414,3.5382303360841e-05,0.00199287430192979,0,0,2.48581354378095e-05
C12407,0.000431087850323036,0.00066524346299082,0,2.64423774711633e-05,3.71089255400413e-05
C12403,0.000431087850323036,0.00066524346299082,0,2.64423774711633e-05,3.71089255400413e-05
C12366,0.000168002958104048,0.000237717586850053,0.000252563885423676,0.000234377068371042,0.000341563425064275
