RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI2193,C14813,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2194,C14813,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2195,C14813,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2196,C14820,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2197,C14820,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2198,C14820,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2199,C14821,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2200,C14821,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2201,C14821,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2202,C14823,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2203,C14823,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2204,C14823,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2205,C00959,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2206,C00959,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2207,C00959,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2208,C02165,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2209,C02165,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2210,C02165,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2211,C04685,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2212,C04685,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2213,C04685,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2214,C04686,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2215,C04686,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2216,C04686,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2217,C04822,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2218,C04822,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2219,C04822,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2220,C04849,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2221,C04849,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2222,C04849,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2223,C05356,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2224,C05356,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2225,C05356,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2226,C05965,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2227,C05965,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2228,C05965,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2229,C05966,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2230,C05966,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2231,C05966,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2232,C09087,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2233,C09087,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2234,C09087,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2235,C09175,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2236,C09175,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2237,C09175,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2238,C14781,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2239,C14781,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2240,C14781,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2241,C14808,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2242,C14808,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2243,C14808,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2244,C14810,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2245,C14810,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
RI2246,C14810,337.237335964091,1490.2295,positive,4.59716269018409e-05,0.00028109631880551,8.53749731070823e-05,6.51007125922253e-05,0.000559064319939359
RI2247,C14812,337.237335964091,1297.74075,positive,0.000950911387605256,0.00757868776090195,0.00309556226345116,0.00189781153933281,0.0104122765368852
RI2248,C14812,337.237335964091,999.03490000002,positive,0.000571556091680396,0.00327715581947541,8.99440280062196e-06,3.38562397622636e-05,0.000295472102516608
